date,APPLE,IBM,MICROSOFT,SALESFORCE,VISA
2021-01-29,130.984604,107.126663,229.557129,225.559998,191.758209
2021-02-01,133.148483,108.412796,237.167465,228.460007,196.828735
2021-02-02,133.992203,107.423462,237.028931,234.199997,201.045929
2021-02-03,132.949982,107.135666,240.482773,234.820007,199.805603
2021-02-04,136.374451,108.844513,239.503036,237.979996,207.634674
2021-02-05,135.95195,109.537033,239.691055,238.889999,207.158386
2021-02-08,136.101089,111.173927,239.958267,238.929993,205.292908
2021-02-09,135.20639,111.283295,241.244812,236.699997,204.925751
2021-02-10,134.590057,111.410896,240.304657,236.720001,204.846375
2021-02-11,134.331604,110.198723,241.957352,241.240005,209.358322
2021-02-12,134.570175,110.098473,242.452164,240.369995,208.662643
2021-02-16,132.403046,109.433136,241.175507,248.589996,206.615356
2021-02-17,130.066956,109.342003,242.226959,247.660004,206.227783
2021-02-18,128.943619,110.03466,241.820267,247.009995,208.056427
2021-02-19,129.102661,108.448814,239.023056,246.559998,203.464951
2021-02-22,125.255539,110.153152,232.61525,240.949997,207.032791
2021-02-23,125.116371,110.016441,231.385269,235.639999,210.799362
2021-02-24,124.609383,112.294975,232.654922,240.470001,218.074127
2021-02-25,120.275139,111.620522,227.139847,231.080002,212.429199
2021-02-26,120.543549,108.394119,230.502457,216.5,211.077621
2021-03-01,127.034966,110.043777,235.02562,217.539993,215.291443
2021-03-02,124.380745,109.670097,231.980423,213.470001,214.436737
2021-03-03,121.338829,111.520271,225.721405,206,213.52243
2021-03-04,119.420219,109.469589,224.898102,205.330002,210.19313
2021-03-05,120.702599,111.948624,229.72876,210.759995,214.078964
2021-03-08,115.672493,113.75322,225.55278,207.720001,218.908936
2021-03-09,120.37455,113.179031,231.891144,211.529999,218.998383
2021-03-10,119.271118,116.542137,230.54213,211.960007,221.791016
2021-03-11,121.23941,115.876808,235.214081,215.949997,224.752579
2021-03-12,120.314903,116.305176,233.84523,212.210007,222.973679
2021-03-15,123.257416,117.189247,232.912811,212.800003,221.890396
2021-03-16,124.828079,116.879364,235.789398,214.479996,223.311554
2021-03-17,124.022873,117.59938,235.124802,213.119995,221.641937
2021-03-18,119.817856,118.538132,228.855865,209.479996,219.296539
2021-03-19,119.281052,117.480896,228.488861,212.199997,205.621552
2021-03-22,122.660973,118.984718,234.083298,215.169998,206.714752
2021-03-23,121.815987,118.902702,235.660461,215,206.863815
2021-03-24,119.380455,119.048523,233.557587,209.529999,206.784317
2021-03-25,119.877495,121.281487,230.462784,205.440002,206.684937
2021-03-26,120.493835,124.298256,234.569305,209.089996,212.210587
2021-03-29,120.672775,123.824326,233.339355,210.770004,213.184525
2021-03-30,119.191582,122.785309,229.976746,210,210.590652
2021-03-31,121.428291,121.454659,233.865067,211.869995,210.421692
2021-04-01,122.27327,121.427299,240.391907,218.720001,215.520004
2021-04-05,125.156136,123.888115,247.057617,220.289993,217.686539
2021-04-06,125.464302,122.329605,245.857376,221.089996,217.29895
2021-04-07,127.144318,122.9767,247.88089,220.789993,217.915115
2021-04-08,129.589783,123.149887,251.203827,224.449997,219.336273
2021-04-09,132.214172,123.705849,253.782837,231.279999,221.145035
2021-04-12,130.4646,122.666824,253.842346,228.759995,220.101532
2021-04-13,133.635727,119.558914,256.40152,232,219.654312
2021-04-14,131.249924,120.880463,253.524933,228.020004,220.608368
2021-04-15,133.705307,120.834892,257.403351,233,224.881805
2021-04-16,133.367355,121.755409,258.633301,231.910004,225.011017
2021-04-19,134.043304,121.327049,256.649475,230.5,224.394821
2021-04-20,132.323532,125.920578,256.17337,227.960007,221.90033
2021-04-21,132.711227,130.833054,258.474609,230.559998,226.044556
2021-04-22,131.160446,128.764175,255.092163,231.350006,226.163818
2021-04-23,133.526382,129.812302,259.040009,233.509995,228.578812
2021-04-26,133.924026,129.028473,259.436768,235.460007,228.916702
2021-04-27,133.595963,129.429504,259.853394,234.210007,228.48938
2021-04-28,132.790756,130.331802,252.50325,236.880005,232.007492
2021-04-29,132.691345,131.461945,250.469818,234.360001,235.396439
2021-04-30,130.683289,129.31102,250.142456,230.320007,232.116821
2021-05-03,131.756882,131.926773,249.825058,223.759995,231.172699
2021-05-04,127.094612,132.838196,245.787933,217.179993,230.596268
2021-05-05,127.34314,132.355118,244.478607,215.399994,227.793701
2021-05-06,128.97345,135.271652,247.71228,218.050003,229.890671
2021-05-07,129.660553,134.055145,250.420212,216.5,230.685715
2021-05-10,126.314713,134.709473,245.182861,213.889999,224.5737
2021-05-11,125.378677,132.912369,244.24054,215.559998,224.086746
2021-05-12,122.251923,130.221298,237.068985,210.539993,219.266708
2021-05-13,124.44265,132.866287,241.066391,211.860001,222.680466
2021-05-14,126.912178,133.336304,246.14505,217.660004,225.865326
2021-05-17,125.737152,133.73259,243.199036,215.059998,225.367676
2021-05-18,124.323151,132.626678,241.116028,214.330002,224.501816
2021-05-19,124.163826,131.96312,241.71254,221.339996,223.526443
2021-05-20,126.772766,132.599014,245.05307,223.779999,225.367676
2021-05-21,124.900703,133.391586,243.750671,222.580002,225.696121
2021-05-24,126.563652,133.373154,249.328201,226.990005,228.234039
2021-05-25,126.364502,132.516083,250.262756,227.710007,227.935471
2021-05-26,126.314713,132.138229,250.034088,229.679993,225.994705
2021-05-27,124.751335,132.543732,247.866699,225.830002,225.785706
2021-05-28,124.084167,132.470001,248.234543,238.100006,226.223618
2021-06-01,123.755562,132.88472,245.967758,236.199997,225.556778
2021-06-02,124.532265,134.294754,245.868332,234.619995,228.572433
2021-06-03,123.018684,134.138092,244.287552,230.839996,227.02977
2021-06-04,125.358765,135.861465,249.33812,237.479996,229.050156
2021-06-07,125.368721,136.414413,252.340652,238.139999,230.224594
2021-06-08,126.205177,137.382095,251.107849,236.419998,230.951126
2021-06-09,126.593529,138.856659,252.121918,236.089996,231.209885
2021-06-10,125.577835,138.736832,255.750793,240.190002,232.842117
2021-06-11,126.812599,139.418823,256.397034,240.309998,233.847351
2021-06-14,129.929382,138.26683,258.385468,246.259995,232.971512
2021-06-15,129.092926,137.649353,256.864288,242.580002,231.876709
2021-06-16,129.6008,136.239319,255.889969,242.389999,228.512726
2021-06-17,131.233856,134.184174,259.389618,244.429993,231.050644
2021-06-18,129.909485,131.898621,257.928101,242.779999,229.318878
2021-06-21,131.741699,135.151825,261.109589,244.479996,233.210373
2021-06-22,133.414627,134.884583,263.972931,243.110001,234.812744
2021-06-23,133.135803,133.27179,263.734283,241.839996,233.568665
2021-06-24,132.847031,134.036713,265.146088,243.770004,235.121292
2021-06-25,132.548294,135.32695,263.485748,241.869995,236.196182
2021-06-28,134.211243,133.898483,267.164337,244.570007,232.981461
2021-06-29,135.7547,134.138092,269.828796,245.809998,234.832657
2021-06-30,136.38205,135.096542,269.331726,244.270004,232.712753
2021-07-01,136.69075,135.32695,270.027679,244.979996,234.036438
2021-07-02,139.3694,129.041672,276.042633,248.199997,237.499969
2021-07-06,141.4207,127.898888,276.052582,250.25,238.465363
2021-07-07,143.959946,128.857346,278.309448,248.440002,238.86348
2021-07-08,142.635559,129.705231,275.813965,245.800003,235.489517
2021-07-09,144.497665,130.424057,276.330963,245.059998,237.340729
2021-07-12,143.890228,129.871109,275.714569,242.910004,236.743561
2021-07-13,145.025421,129.281281,279.353363,244.020004,241.202347
2021-07-14,148.520599,128.857346,280.874542,242.429993,244.825104
2021-07-15,147.853424,129.437943,279.403046,237.580002,247.372986
2021-07-16,145.772263,128.009476,279.124695,238.429993,246.945023
2021-07-19,141.848877,127.106331,275.406372,237.550003,239.27153
2021-07-20,145.533264,128.995575,277.702972,240.110001,241.55069
2021-07-21,144.786423,130.221298,279.770905,242.110001,242.506149
2021-07-22,146.180527,129.677567,284.48349,248.279999,242.983871
2021-07-23,147.93309,130.258163,287.993042,248.25,247.840759
2021-07-26,148.361282,131.57605,287.376617,247.600006,249.064926
2021-07-27,146.15065,131.557617,284.881195,243.509995,249.741699
2021-07-28,144.36821,130.654465,284.563019,243.960007,245.770599
2021-07-29,145.025421,130.80191,284.8414,244.039993,246.745972
2021-07-30,145.244476,129.907974,283.26062,241.929993,245.223206
2021-08-02,144.905945,130.331909,283.171143,240.860001,238.644501
2021-08-03,146.738159,132.774124,285.457794,241.130005,235.967239
2021-08-04,146.329895,131.566833,284.851349,244.169998,235.549255
2021-08-05,146.439423,131.57605,287.843903,250.559998,239.072495
2021-08-06,145.741333,132.792557,287.784271,250.589996,240.256836
2021-08-09,145.691467,131.67392,286.660797,249.320007,238.86348
2021-08-10,145.20282,131.795105,284.781769,243.389999,236.942627
2021-08-11,145.462097,132.494263,285.288818,242.279999,233.946854
2021-08-12,148.483841,133.370514,288.132263,248.389999,231.006836
2021-08-13,148.693283,133.473068,291.154633,251.559998,231.863937
2021-08-16,150.707748,133.85527,292.894531,249.199997,234.564774
2021-08-17,149.780304,132.764587,291.383301,246.990005,233.737579
2021-08-18,145.960739,130.014587,289.600281,251.220001,230.847382
2021-08-19,146.299805,128.662888,295.616791,253.070007,230.787598
2021-08-20,147.785751,129.679001,303.177307,256.130005,230.578293
2021-08-23,149.30162,130.154419,303.466156,260.519989,233.348892
2021-08-24,149.211838,130.359497,301.444061,259.660004,233.448563
2021-08-25,147.955276,130.378143,300.836456,260.850006,231.804138
2021-08-26,147.137512,129.371368,297.927765,267.790009,229.741135
2021-08-27,148.194641,129.958664,298.555328,266.529999,231.903793
2021-08-30,152.702301,129.548492,302.410309,264.970001,230.44873
2021-08-31,151.415817,130.825607,300.70694,265.269989,228.325928
2021-09-01,152.093964,129.856125,300.657135,268.320007,229.342484
2021-09-02,153.23085,130.517975,299.979767,264.149994,223.422546
2021-09-03,153.879089,130.117126,299.969818,267.079987,224.349411
2021-09-07,156.262573,128.70018,299.013519,265.209991,225.505493
2021-09-08,154.686874,129.268814,299.043427,262.619995,228.315964
2021-09-09,153.649719,128.401871,296.09491,260.73999,226.721375
2021-09-10,148.563614,127.73069,294.560883,257.200012,224.150101
2021-09-13,149.142044,128.784073,295.835938,254.110001,223.871033
2021-09-14,147.715927,126.984917,298.625092,254.369995,222.276443
2021-09-15,148.623444,127.898491,303.635529,256.160004,223.053802
2021-09-16,148.384094,127.180687,304.033936,260.359985,223.572037
2021-09-17,145.66156,126.062042,298.704742,260.529999,221.000763
2021-09-20,142.550079,125.204414,293.156372,258.220001,219.306503
2021-09-21,143.038727,123.955254,293.654449,257.970001,219.426102
2021-09-22,145.452133,125.502716,297.419739,259.170013,221.997375
2021-09-23,146.429474,127.460342,298.395935,277.859985,227.538605
2021-09-24,146.519211,128.168808,298.186768,285.630005,230.80751
2021-09-27,144.973434,129.16629,293.026917,279.679993,228.824234
2021-09-28,141.522873,128.150177,282.418274,272.279999,224.797882
2021-09-29,142.440384,129.744263,282.896423,270.5,225.914093
2021-09-30,141.113998,129.5112,280.824524,271.220001,221.997375
2021-10-01,142.260864,133.603577,287.976593,275.26001,229.681335
2021-10-04,138.760437,134.340012,282.009857,270.859985,223.970688
2021-10-05,140.725067,133.445114,287.637909,271.769989,223.522217
2021-10-06,141.61264,132.708664,291.971008,275.269989,225.744675
2021-10-07,142.899109,132.195938,293.704285,274.579987,229.771027
2021-10-08,142.510178,133.510345,293.704285,272.480011,229.491974
2021-10-11,142.420425,132.773926,293.0867,273.75,224.349411
2021-10-12,141.123978,130.946793,291.741913,279,223.292999
2021-10-13,140.52562,131.217133,295.158569,284.410004,221.708359
2021-10-14,143.367828,133.668839,301.573547,290.019989,224.419174
2021-10-15,144.444885,134.806122,303.027893,291.660004,230.209549
2021-10-18,146.150223,132.671387,306.095947,291.700012,229.870682
2021-10-19,148.354187,132.354431,307.032288,292.339996,232.731003
2021-10-20,148.852829,132.279846,306.215454,290.089996,230.638092
2021-10-21,149.07222,119.629829,309.55246,289.809998,229.462082
2021-10-22,148.284393,119.210335,307.958649,292.559998,230.44873
2021-10-25,148.234528,118.98661,306.932678,293.920013,233.089783
2021-10-26,148.912674,118.511185,308.904938,295.109985,231.036743
2021-10-27,148.443954,116.684059,321.914215,295.149994,215.050919
2021-10-28,152.153809,117.30864,323.08963,298.380005,209.130997
2021-10-29,149.391357,116.618813,330.33136,299.690002,211.054474
2021-11-01,148.55365,117.718811,328.090118,302.76001,211.742157
2021-11-02,149.610764,117.625587,331.83551,302.950012,208.433365
2021-11-03,151.076767,118.511185,332.702148,302.890015,207.396881
2021-11-04,150.548203,117.839157,335.13266,308.040009,208.074585
2021-11-05,151.087509,120.530403,334.75412,307.25,215.937927
2021-11-08,150.248581,121.437225,335.680481,309.959991,219.745026
2021-11-09,150.618103,119.411621,334.644562,309.709991,212.669006
2021-11-10,147.731781,118.789124,329.514557,299.670013,215.209869
2021-11-11,147.681839,118.838524,331.138214,302.980011,210.078217
2021-11-12,149.799149,117.544121,335.41156,306.649994,211.745499
2021-11-15,149.809128,117.455193,334.764099,305.48999,211.95517
2021-11-16,150.807861,117.050072,338.190735,307.089996,214.830475
2021-11-17,153.294693,116.654831,338.420227,308.019989,204.726929
2021-11-18,157.669113,115.2715,340.565796,302.98999,202.999741
2021-11-19,160.345718,114.668755,342.402008,301.170013,200.533752
2021-11-22,160.815109,115.083755,339.128754,296.839996,195.262329
2021-11-23,161.20462,115.399948,336.983215,291.420013,198.167603
2021-11-24,161.733948,115.340668,337.212738,289.170013,202.919861
2021-11-26,156.610474,114.43161,328.999725,284.209991,197.328949
2021-11-29,160.036102,117.089592,335.935394,296.73999,195.971161
2021-11-30,165.089676,115.706253,329.907837,284.959991,193.455261
2021-12-01,164.560349,115.528397,329.398895,251.5,189.851135
2021-12-02,163.55162,115.508636,328.810089,261.200012,197.967911
2021-12-03,161.634064,117.425545,322.343506,258.320007,196.001129
2021-12-06,165.10965,118.482819,325.516937,258.75,202.350784
2021-12-07,170.962173,120.132935,334.228912,266.98999,207.033173
2021-12-08,174.857224,121.555794,334.278809,266.309998,208.650543
2021-12-09,174.337875,122.099251,332.412659,264.320007,211.046646
2021-12-10,179.221664,122.61306,341.833191,266.029999,213.053375
2021-12-13,175.516388,121.121033,338.699646,265.76001,210.677246
2021-12-14,174.108185,122.286995,327.662476,255.589996,209.638931
2021-12-15,179.071854,121.64473,333.959473,260.040009,211.965149
2021-12-16,172.040802,124.43116,324.229584,253.119995,214.02179
2021-12-17,170.922241,125.883667,323.131836,252.929993,211.535858
2021-12-20,169.533997,125.547707,319.249878,247.210007,208.400955
2021-12-21,172.769882,127.434982,326.614655,252.550003,215.030167
2021-12-22,175.416504,128.205688,332.512482,252.800003,217.605972
2021-12-23,176.055695,129.075226,333.99939,253.139999,216.268143
2021-12-27,180.10054,130.053436,341.743378,258.299988,217.276505
2021-12-28,179.061859,131.051422,340.545837,255.449997,217.695831
2021-12-29,179.151749,131.762848,341.244415,254.539993,217.815628
2021-12-30,177.973251,132.316193,338.619843,255.330002,217.516113
2021-12-31,177.344055,132.069168,335.626038,254.130005,216.358002
2022-01-03,181.778397,134.420822,334.059265,255.460007,221.070328
2022-01-04,179.471344,136.377274,328.331116,248.229996,222.098663
2022-01-05,174.697418,136.57489,315.727173,227.669998,219.642654
2022-01-06,171.781143,133.729156,313.23233,229.149994,219.393066
2022-01-07,171.950928,133.225235,313.391998,228.309998,216.607605
2022-01-10,171.970901,133.422852,313.621521,229.630005,211.625702
2022-01-11,174.857224,131.288559,314.330078,234.839996,214.031784
2022-01-12,175.306641,131.999985,317.613251,237.830002,215.359634
2022-01-13,171.970901,133.156067,304.171051,228.630005,214.650772
2022-01-14,172.849792,132.612625,309.559937,231.229996,214.32132
2022-01-18,169.583939,131.357727,302.025482,226.059998,215.359634
2022-01-19,166.018478,130.013916,302.704071,226.270004,214.331284
2022-01-20,164.300659,129.26297,300.977661,222.940002,214.001846
2022-01-21,162.203354,127.810463,295.419159,218.630005,205.595505
2022-01-24,161.414337,127.286774,295.758453,223.029999,201.522141
2022-01-25,159.576691,134.480118,287.894714,215.389999,201.67189
2022-01-26,159.486801,132.662018,296.097748,211,205.535599
2022-01-27,159.01741,130.942734,299.221283,212.740005,205.81514
2022-01-28,170.113266,132.899155,307.623932,222.130005,227.629669
2022-01-31,174.557602,131.98024,310.338318,232.630005,225.802628
2022-02-01,174.387817,133.916901,308.122894,232.119995,231.982574
2022-02-02,175.616257,135.616425,312.813171,225.009995,235.037613
2022-02-03,172.679993,136.140121,300.628387,212.770004,231.16391
2022-02-04,172.389999,135.517609,305.308716,219.229996,228.019028
2022-02-07,171.660004,135.606552,300.32901,216.970001,226.791031
2022-02-08,174.830002,135.389175,303.931549,217.429993,227.569763
2022-02-09,176.279999,136.149994,310.56781,222.039993,230.494995
2022-02-10,172.119995,133.520004,301.756073,217.669998,225.589996
2022-02-11,168.639999,132.690002,294.431213,207.899994,224.690002
2022-02-14,168.880005,130.149994,294.391296,206.399994,225.339996
2022-02-15,172.789993,129.940002,299.850006,214.25,227.820007
2022-02-16,172.550003,129.179993,299.5,211.740005,228.820007
2022-02-17,168.880005,124.970001,290.730011,200.029999,224.610001
2022-02-18,167.300003,124.349998,287.929993,196.839996,222.690002
2022-02-22,164.320007,123.919998,287.720001,195.130005,221.320007
2022-02-23,160.070007,122.07,280.269989,190.539993,215.949997
2022-02-24,162.740005,121.970001,294.589996,204.289993,217.300003
2022-02-25,164.850006,124.18,297.309998,208.089996,219.270004
2022-02-28,165.119995,122.510002,298.790009,210.529999,216.119995
2022-03-01,163.199997,121.349998,294.950012,208.889999,208.970001
2022-03-02,166.559998,123.860001,300.190002,210.389999,208.479996
2022-03-03,166.229996,125.93,295.920013,204.75,207.229996
2022-03-04,163.169998,126.620003,289.859985,203.009995,200.289993
2022-03-07,159.300003,126.07,278.910004,196.229996,190.699997
2022-03-08,157.440002,125.68,275.850006,192.080002,191.710007
2022-03-09,162.949997,126.220001,288.5,203.160004,199.759995
2022-03-10,158.520004,124.349998,285.589996,200.149994,197.970001
2022-03-11,154.729996,123.959999,280.070007,197.899994,196.710007
2022-03-14,150.619995,123.940002,276.440002,193.119995,200.330002
2022-03-15,155.089996,125.639999,287.149994,196.139999,206.139999
2022-03-16,159.589996,127.040001,294.390015,205.570007,211.869995
2022-03-17,160.619995,127.959999,295.220001,210.410004,213.449997
2022-03-18,163.979996,128.759995,300.429993,218.800003,219.110001
2022-03-21,165.380005,128.100006,299.160004,213.720001,217.039993
2022-03-22,168.820007,129.059998,304.059998,218.210007,218.470001
2022-03-23,170.210007,128.300003,299.48999,211.110001,214.679993
2022-03-24,174.070007,129.25,304.100006,213.979996,217.309998
2022-03-25,174.720001,131.350006,303.679993,211.029999,218.429993
2022-03-28,175.600006,131.470001,310.700012,215.279999,220.770004
2022-03-29,178.960007,131.940002,315.410004,221.289993,228.119995
2022-03-30,177.770004,132.130005,313.859985,214.940002,223.949997
2022-03-31,174.610001,130.020004,308.309998,212.320007,221.770004
2022-04-01,174.309998,130.149994,309.420013,212.25,226.360001
2022-04-04,178.440002,130.270004,314.970001,218.850006,227.740005
2022-04-05,175.059998,128.889999,310.880005,210.139999,226.089996
2022-04-06,171.830002,129.389999,299.5,200.820007,219.009995
2022-04-07,172.139999,128.550003,301.369995,200.160004,216.149994
2022-04-08,170.089996,127.730003,296.970001,197.169998,216.979996
2022-04-11,165.75,126.370003,285.26001,195.449997,214.75
2022-04-12,167.660004,125.980003,282.059998,194.809998,211.399994
2022-04-13,170.399994,126.139999,287.619995,195.720001,213.270004
2022-04-14,165.289993,126.559998,279.829987,189.410004,212.789993
2022-04-18,165.070007,126.169998,280.519989,187.009995,213.169998
2022-04-19,167.399994,129.149994,285.299988,191.389999,215.699997
2022-04-20,167.229996,138.320007,286.359985,186.229996,217.789993
2022-04-21,166.419998,139.850006,280.809998,177.229996,216.449997
2022-04-22,161.789993,138.25,274.029999,171.429993,208.169998